   0.NN   ; 1.input ; 1.speed ; 1.ksiD ; 1.density ; 1.output ; 1.delay ; 2.input ; 2.speed ; 2.ksiD ; 2.density ; 2.output ; 2.delay ; 3.input ; 3.speed ; 3.ksiD ; 3.density ; 3.output ; 3.delay ; 4.input ; 4.speed ; 4.ksiD ; 4.density ; 4.output ; 4.delay ; 5.input ; 5.speed ; 5.ksiD ; 5.density ; 5.output ; 5.delay ; 6.input ; 6.speed ; 6.ksiD ; 6.density ; 6.output ; 6.delay ; 7.input ; 7.speed ; 7.ksiD ; 7.density ; 7.output ; 7.delay ; 8.input ; 8.speed ; 8.ksiD ; 8.density ; 8.output ; 8.delay 
  24.9700 ;  0.2951 ;  0.2962 ; 1.0000 ;    0.9962 ;   0.2961 ;  2.0000 ;  0.0037 ;  0.9201 ; 0.5000 ;    0.0040 ;   0.0868 ;  0.8500 ;  0.3830 ;  0.6454 ; 0.7000 ;    0.5934 ;   0.0589 ;  1.0290 ;  0.3990 ;  0.6032 ; 0.8000 ;    0.6615 ;   0.0005 ;  0.8490 ;  0.0163 ;  1.4993 ; 1.5000 ;    0.0109 ;   0.4425 ;  1.5270 ;  0.5019 ;  0.8236 ; 1.0000 ;    0.6094 ;   0.2272 ;  0.9020 ;  0.0909 ;  1.0138 ; 1.5000 ;    0.0897 ;   0.3836 ;  1.1950 ;  0.1363 ;  2.0443 ; 0.6000 ;    0.0667 ;   0.3375 ;  0.4560 
  25.0800 ;  0.2515 ;  0.2592 ; 1.0000 ;    0.9703 ;   0.2489 ;  2.0000 ;  0.0258 ;  0.7869 ; 0.5000 ;    0.0327 ;   0.5464 ;  0.7880 ;  0.7952 ;  1.0067 ; 0.7000 ;    0.7899 ;   1.0719 ;  1.0160 ;  0.0454 ;  0.4873 ; 0.8000 ;    0.0932 ;   0.0448 ;  0.8930 ;  0.4847 ;  0.8960 ; 1.5000 ;    0.5409 ;   0.3431 ;  1.4390 ;  1.4597 ;  1.6864 ; 1.0000 ;    0.8656 ;   1.3635 ;  0.9170 ;  0.5454 ;  1.0445 ; 1.5000 ;    0.5222 ;   0.6573 ;  1.2390 ;  0.8181 ;  0.8105 ; 0.6000 ;    1.0094 ;   0.4482 ;  0.4050 
  25.1500 ;  0.2182 ;  0.2503 ; 1.0000 ;    0.8715 ;   0.2134 ;  2.0000 ;  0.0859 ;  0.6577 ; 0.5000 ;    0.1306 ;   0.8371 ;  0.7090 ;  1.0505 ;  1.1204 ; 0.7000 ;    0.9377 ;   1.2183 ;  0.9070 ;  0.0143 ;  0.7840 ; 0.8000 ;    0.0182 ;   0.1447 ;  0.9230 ;  0.6667 ;  0.5170 ; 1.5000 ;    1.2894 ;   0.0602 ;  1.4610 ;  1.4232 ;  1.2988 ; 1.0000 ;    1.0958 ;   1.5069 ;  0.8390 ;  0.6028 ;  1.8335 ; 1.5000 ;    0.3288 ;   0.3203 ;  1.1860 ;  0.9042 ;  1.0954 ; 0.6000 ;    0.8254 ;   0.7898 ;  0.4430 
  25.1700 ;  0.2081 ;  0.2500 ; 1.0000 ;    0.8324 ;   0.2029 ;  2.0000 ;  0.1080 ;  0.6185 ; 0.5000 ;    0.1746 ;   0.7460 ;  0.6890 ;  0.9489 ;  1.1248 ; 0.7000 ;    0.8436 ;   0.8442 ;  0.8840 ;  0.0454 ;  0.8933 ; 0.8000 ;    0.0508 ;   0.2078 ;  0.9290 ;  0.6504 ;  0.5007 ; 1.5000 ;    1.2989 ;   0.0391 ;  1.4730 ;  1.0911 ;  1.0897 ; 1.0000 ;    1.0013 ;   1.0442 ;  0.8350 ;  0.4177 ;  1.8733 ; 1.5000 ;    0.2230 ;   0.3867 ;  1.1820 ;  0.6265 ;  1.4325 ; 0.6000 ;    0.4374 ;   1.3811 ;  0.4500 
  25.2300 ;  0.1771 ;  0.2549 ; 1.0000 ;    0.6948 ;   0.1708 ;  2.0000 ;  0.1822 ;  0.5039 ; 0.5000 ;    0.3616 ;   0.4477 ;  0.6610 ;  0.6185 ;  1.0602 ; 0.7000 ;    0.5834 ;   0.4495 ;  0.8540 ;  0.2191 ;  1.1876 ; 0.8000 ;    0.1845 ;   0.4198 ;  0.9400 ;  0.4363 ;  0.7277 ; 1.5000 ;    0.5996 ;   0.0084 ;  1.5060 ;  0.8776 ;  0.6020 ; 1.0000 ;    1.4578 ;   0.4166 ;  0.8580 ;  0.1667 ;  1.3607 ; 1.5000 ;    0.1225 ;   0.7245 ;  1.1860 ;  0.2500 ;  2.0623 ; 0.6000 ;    0.1212 ;   2.9325 ;  0.4540 
  25.3500 ;  0.1152 ;  0.2903 ; 1.0000 ;    0.3967 ;   0.1086 ;  2.0000 ;  0.3308 ;  0.3395 ; 0.5000 ;    0.9743 ;   0.1660 ;  0.6870 ;  0.2745 ;  0.6913 ; 0.7000 ;    0.3971 ;   0.2437 ;  0.8700 ;  0.5691 ;  1.2001 ; 0.8000 ;    0.4742 ;   0.7727 ;  0.9270 ;  0.0000 ;  1.4830 ; 1.5000 ;    0.0000 ;   0.2022 ;  1.5310 ;  1.2187 ;  1.2988 ; 1.0000 ;    0.9383 ;   0.3974 ;  0.9200 ;  0.1589 ;  0.8567 ; 1.5000 ;    0.1855 ;   0.8980 ;  1.2380 ;  0.2384 ;  0.6913 ; 0.6000 ;    0.3449 ;   0.0421 ;  0.4150 
  25.3800 ;  0.1005 ;  0.3041 ; 1.0000 ;    0.3304 ;   0.0942 ;  2.0000 ;  0.3602 ;  0.3208 ; 0.5000 ;    1.1230 ;   0.1463 ;  0.7020 ;  0.2405 ;  0.5903 ; 0.7000 ;    0.4074 ;   0.2068 ;  0.8830 ;  0.5828 ;  1.0695 ; 0.8000 ;    0.5449 ;   0.6926 ;  0.9100 ;  0.0363 ;  1.4891 ; 1.5000 ;    0.0244 ;   0.5455 ;  1.5240 ;  1.4449 ;  1.5584 ; 1.0000 ;    0.9271 ;   0.4102 ;  0.9230 ;  0.1641 ;  1.2369 ; 1.5000 ;    0.1326 ;   1.0413 ;  1.2320 ;  0.2461 ;  0.8274 ; 0.6000 ;    0.2974 ;   0.0510 ;  0.4330 
  25.4200 ;  0.0818 ;  0.3251 ; 1.0000 ;    0.2517 ;   0.0760 ;  2.0000 ;  0.3909 ;  0.3126 ; 0.5000 ;    1.2506 ;   0.1235 ;  0.7230 ;  0.1996 ;  0.4766 ; 0.7000 ;    0.4187 ;   0.1700 ;  0.9040 ;  0.5379 ;  0.8567 ; 0.8000 ;    0.6279 ;   0.2341 ;  0.8710 ;  0.1820 ;  1.3346 ; 1.5000 ;    0.1364 ;   1.4947 ;  1.4960 ;  1.8989 ;  1.6864 ; 1.0000 ;    1.1260 ;   0.3628 ;  0.9130 ;  0.1451 ;  1.7231 ; 1.5000 ;    0.0842 ;   0.3377 ;  1.1930 ;  0.2177 ;  1.4325 ; 0.6000 ;    0.1520 ;   0.0942 ;  0.4500 
  25.5200 ;  0.0416 ;  0.3888 ; 1.0000 ;    0.1071 ;   0.0376 ;  2.0000 ;  0.4150 ;  0.3761 ; 0.5000 ;    1.1035 ;   0.1003 ;  0.7770 ;  0.1379 ;  0.3816 ; 0.7000 ;    0.3612 ;   0.1459 ;  0.9670 ;  0.2191 ;  0.4536 ; 0.8000 ;    0.4831 ;   0.0150 ;  0.8630 ;  0.6303 ;  0.6284 ; 1.5000 ;    1.0030 ;   0.1036 ;  1.4460 ;  0.2646 ;  0.9179 ; 1.0000 ;    0.2882 ;   0.3414 ;  0.8380 ;  0.1366 ;  1.3023 ; 1.5000 ;    0.1049 ;   0.4119 ;  1.1870 ;  0.2048 ;  1.7311 ; 0.6000 ;    0.1183 ;   4.5506 ;  0.4230 
  25.6000 ;  0.0182 ;  0.4480 ; 1.0000 ;    0.0405 ;   0.0156 ;  2.0000 ;  0.3769 ;  0.4979 ; 0.5000 ;    0.7569 ;   0.0924 ;  0.8140 ;  0.1080 ;  0.5296 ; 0.7000 ;    0.2039 ;   0.2168 ;  1.0140 ;  0.0143 ;  0.5499 ; 0.8000 ;    0.0260 ;   0.0628 ;  0.9030 ;  0.5690 ;  0.5670 ; 1.5000 ;    1.0036 ;   0.0150 ;  1.4900 ;  0.2946 ;  0.5900 ; 1.0000 ;    0.4994 ;   0.1793 ;  0.8810 ;  0.0717 ;  0.6284 ; 1.5000 ;    0.1141 ;   0.1878 ;  1.2240 ;  0.1076 ;  0.6913 ; 0.6000 ;    0.1556 ;   0.1708 ;  0.4150 
  25.6900 ;  0.0030 ;  0.5183 ; 1.0000 ;    0.0057 ;   0.0020 ;  1.9990 ;  0.2850 ;  0.6707 ; 0.5000 ;    0.4250 ;   0.0633 ;  0.8440 ;  0.0653 ;  0.8318 ; 0.7000 ;    0.0785 ;   0.4380 ;  1.0370 ;  0.0920 ;  1.0015 ; 0.8000 ;    0.0919 ;   0.2571 ;  0.9340 ;  0.1374 ;  1.1792 ; 1.5000 ;    0.1165 ;   0.0128 ;  1.5270 ;  0.7080 ;  1.3645 ; 1.0000 ;    0.5188 ;   0.4934 ;  0.9210 ;  0.1974 ;  1.5568 ; 1.5000 ;    0.1268 ;   0.4535 ;  1.2050 ;  0.2961 ;  1.7555 ; 0.6000 ;    0.1687 ;   0.2048 ;  0.4550 
  25.7200 ;  0.0007 ;  0.5417 ; 1.0000 ;    0.0014 ;   0.0003 ;  1.9990 ;  0.2474 ;  0.7278 ; 0.5000 ;    0.3399 ;   0.0518 ;  0.8510 ;  0.0521 ;  0.9307 ; 0.7000 ;    0.0560 ;   0.5571 ;  1.0310 ;  0.1843 ;  1.1468 ; 0.8000 ;    0.1607 ;   0.3776 ;  0.9390 ;  0.0363 ;  1.3716 ; 1.5000 ;    0.0265 ;   0.0595 ;  1.5310 ;  0.9943 ;  1.5999 ; 1.0000 ;    0.6215 ;   0.7732 ;  0.9230 ;  0.3093 ;  1.8262 ; 1.5000 ;    0.1694 ;   0.2019 ;  1.1860 ;  0.4639 ;  2.0443 ; 0.6000 ;    0.2269 ;   0.2728 ;  0.4560 
  25.7600 ;  0.0001 ;  0.5723 ; 1.0000 ;    0.0001 ;   0.0003 ;  1.9990 ;  0.1953 ;  0.7979 ; 0.5000 ;    0.2447 ;   0.0276 ;  0.8580 ;  0.0279 ;  1.0389 ; 0.7000 ;    0.0269 ;   0.8260 ;  1.0020 ;  0.3282 ;  1.2783 ; 0.8000 ;    0.2568 ;   0.5137 ;  0.9420 ;  0.0041 ;  1.4973 ; 1.5000 ;    0.0027 ;   0.3499 ;  1.5300 ;  1.6895 ;  1.6775 ; 1.0000 ;    1.0071 ;   1.5123 ;  0.9090 ;  0.6049 ;  1.8039 ; 1.5000 ;    0.3353 ;   0.1373 ;  1.1810 ;  0.9074 ;  1.8662 ; 0.6000 ;    0.4862 ;   0.6073 ;  0.4360 
  25.8100 ;  0.0030 ;  0.6088 ; 1.0000 ;    0.0048 ;   0.0040 ;  1.9990 ;  0.1316 ;  0.8699 ; 0.5000 ;    0.1513 ;   0.0095 ;  0.8630 ;  0.0135 ;  1.1160 ; 0.7000 ;    0.0121 ;   0.8132 ;  0.9170 ;  0.4913 ;  1.3009 ; 0.8000 ;    0.3777 ;   0.7088 ;  0.9380 ;  0.1374 ;  1.3886 ; 1.5000 ;    0.0990 ;   1.2218 ;  1.5070 ;  2.7438 ;  1.3645 ; 1.0000 ;    2.0108 ;   0.8315 ;  0.8430 ;  0.3326 ;  1.2435 ; 1.5000 ;    0.2675 ;   0.1676 ;  1.1890 ;  0.4989 ;  1.0693 ; 0.6000 ;    0.4666 ;   0.1625 ;  0.3980 
  25.8400 ;  0.0066 ;  0.6295 ; 1.0000 ;    0.0105 ;   0.0081 ;  1.9990 ;  0.0967 ;  0.9019 ; 0.5000 ;    0.1072 ;   0.0016 ;  0.8650 ;  0.0097 ;  1.1243 ; 0.7000 ;    0.0086 ;   0.6615 ;  0.8810 ;  0.5556 ;  1.2343 ; 0.8000 ;    0.4501 ;   0.7522 ;  0.9310 ;  0.2812 ;  1.2034 ; 1.5000 ;    0.2337 ;   1.4846 ;  1.4690 ;  2.8983 ;  1.0545 ; 1.0000 ;    2.7485 ;   1.1809 ;  0.8360 ;  0.4724 ;  0.8618 ; 1.5000 ;    0.5481 ;   0.1882 ;  1.2000 ;  0.7085 ;  0.7306 ; 0.6000 ;    0.9698 ;   0.1864 ;  0.4100 
  25.9600 ;  0.0350 ;  0.6991 ; 1.0000 ;    0.0500 ;   0.0380 ;  1.9990 ;  0.0065 ;  0.9260 ; 0.5000 ;    0.0071 ;   0.0603 ;  0.8520 ;  0.0983 ;  0.8880 ; 0.7000 ;    0.1107 ;   0.8178 ;  0.8540 ;  0.4322 ;  0.6484 ; 0.8000 ;    0.6666 ;   0.0006 ;  0.8500 ;  0.6626 ;  0.5027 ; 1.5000 ;    1.3179 ;   0.0393 ;  1.4670 ;  0.8577 ;  0.7399 ; 1.0000 ;    1.1591 ;   0.5831 ;  0.8970 ;  0.2332 ;  1.3542 ; 1.5000 ;    0.1722 ;   3.8411 ;  1.2230 ;  0.3499 ;  1.9843 ; 0.6000 ;    0.1763 ;   0.2935 ;  0.4560 
  26.0000 ;  0.0488 ;  0.7165 ; 1.0000 ;    0.0681 ;   0.0523 ;  1.9990 ;  0.0000 ;  0.8956 ; 0.5000 ;    0.0000 ;   0.1564 ;  0.8390 ;  0.2087 ;  0.7500 ; 0.7000 ;    0.2782 ;   0.7246 ;  0.8640 ;  0.2917 ;  0.4961 ; 0.8000 ;    0.5879 ;   0.0090 ;  0.8560 ;  0.5690 ;  0.5670 ; 1.5000 ;    1.0036 ;   0.0150 ;  1.4900 ;  0.7486 ;  1.1250 ; 1.0000 ;    0.6655 ;   1.2485 ;  0.9150 ;  0.4994 ;  1.7913 ; 1.5000 ;    0.2788 ;   0.5002 ;  1.1880 ;  0.7491 ;  1.9704 ; 0.6000 ;    0.3802 ;   0.2198 ;  0.4450 
  26.0300 ;  0.0604 ;  0.7273 ; 1.0000 ;    0.0831 ;   0.0642 ;  1.9990 ;  0.0037 ;  0.8616 ; 0.5000 ;    0.0043 ;   0.2493 ;  0.8250 ;  0.3135 ;  0.6454 ; 0.7000 ;    0.4858 ;   0.5780 ;  0.8750 ;  0.1843 ;  0.4422 ; 0.8000 ;    0.4168 ;   0.0225 ;  0.8680 ;  0.4363 ;  0.7277 ; 1.5000 ;    0.5996 ;   0.0084 ;  1.5060 ;  0.6089 ;  1.4264 ; 1.0000 ;    0.4269 ;   2.5835 ;  0.9220 ;  1.0334 ;  1.8692 ; 1.5000 ;    0.5529 ;   0.2061 ;  1.1810 ;  1.5501 ;  1.5737 ; 0.6000 ;    0.9850 ;   0.2609 ;  0.4090 
  26.1400 ;  0.1102 ;  0.7491 ; 1.0000 ;    0.1471 ;   0.1151 ;  1.9990 ;  0.0755 ;  0.6771 ; 0.5000 ;    0.1116 ;   0.8569 ;  0.7200 ;  0.9719 ;  0.3868 ; 0.7000 ;    2.5129 ;   0.2511 ;  0.9370 ;  0.0052 ;  0.7311 ; 0.8000 ;    0.0071 ;   0.1349 ;  0.9200 ;  0.0041 ;  1.4568 ; 1.5000 ;    0.0028 ;   0.1442 ;  1.5320 ;  0.5301 ;  1.3960 ; 1.0000 ;    0.3797 ;   1.7879 ;  0.8460 ;  0.7151 ;  0.7294 ; 1.5000 ;    0.9804 ;   0.0367 ;  1.2070 ;  1.0727 ;  0.9480 ; 0.6000 ;    1.1316 ;   0.1873 ;  0.4380 
  26.3800 ;  0.2329 ;  0.6959 ; 1.0000 ;    0.3346 ;   0.2393 ;  1.9990 ;  0.3602 ;  0.3208 ; 0.5000 ;    1.1230 ;   0.1463 ;  0.7020 ;  0.3857 ;  0.9097 ; 0.7000 ;    0.4240 ;   0.3612 ;  1.0340 ;  0.5828 ;  1.0695 ; 0.8000 ;    0.5449 ;   0.6926 ;  0.9100 ;  0.6303 ;  0.5109 ; 1.5000 ;    1.2337 ;   0.0247 ;  1.4780 ;  1.0786 ;  1.5584 ; 1.0000 ;    0.6921 ;   0.9437 ;  0.9230 ;  0.3775 ;  1.2631 ; 1.5000 ;    0.2988 ;   0.1911 ;  1.1880 ;  0.5662 ;  0.8274 ; 0.6000 ;    0.6843 ;   0.1491 ;  0.4330 
  26.5300 ;  0.2951 ;  0.6041 ; 1.0000 ;    0.4885 ;   0.3020 ;  1.9990 ;  0.4130 ;  0.3884 ; 0.5000 ;    1.0632 ;   0.1036 ;  0.7820 ;  0.4055 ;  1.1101 ; 0.7000 ;    0.3653 ;   0.1044 ;  0.8650 ;  0.1843 ;  0.4422 ; 0.8000 ;    0.4168 ;   0.0225 ;  0.8680 ;  0.0163 ;  1.4193 ; 1.5000 ;    0.0115 ;   0.0967 ;  1.5320 ;  0.2236 ;  0.8236 ; 1.0000 ;    0.2715 ;   0.4273 ;  0.8410 ;  0.1709 ;  1.3348 ; 1.5000 ;    0.1281 ;   0.3631 ;  1.2250 ;  0.2564 ;  1.5737 ; 0.6000 ;    0.1629 ;   2.4160 ;  0.4090 
  26.6200 ;  0.3196 ;  0.5365 ; 1.0000 ;    0.5957 ;   0.3264 ;  1.9990 ;  0.3602 ;  0.5347 ; 0.5000 ;    0.6737 ;   0.0898 ;  0.8210 ;  0.4162 ;  0.9097 ; 0.7000 ;    0.4575 ;   0.0198 ;  0.8530 ;  0.0006 ;  0.6329 ; 0.8000 ;    0.0009 ;   0.0868 ;  0.9120 ;  0.1820 ;  1.3346 ; 1.5000 ;    0.1364 ;   1.4947 ;  1.4960 ;  1.6014 ;  0.6916 ; 1.0000 ;    2.3155 ;   0.4775 ;  0.8930 ;  0.1910 ;  1.7846 ; 1.5000 ;    0.1070 ;   0.2877 ;  1.1810 ;  0.2865 ;  0.7412 ; 0.6000 ;    0.3865 ;   0.1803 ;  0.4270 
  26.7200 ;  0.3326 ;  0.4583 ; 1.0000 ;    0.7257 ;   0.3387 ;  2.0000 ;  0.2474 ;  0.7278 ; 0.5000 ;    0.3399 ;   0.0518 ;  0.8510 ;  0.3905 ;  0.5693 ; 0.7000 ;    0.6858 ;   0.0049 ;  0.8860 ;  0.1843 ;  1.1468 ; 0.8000 ;    0.1607 ;   0.3776 ;  0.9390 ;  0.6303 ;  0.6284 ; 1.5000 ;    1.0030 ;   0.1036 ;  1.4460 ;  0.4861 ;  1.5999 ; 1.0000 ;    0.3039 ;   2.7647 ;  0.9230 ;  1.1059 ;  0.6738 ; 1.5000 ;    1.6412 ;   0.0863 ;  1.2120 ;  1.6588 ;  2.0443 ; 0.6000 ;    0.8114 ;   0.4292 ;  0.4560 
  26.8600 ;  0.3235 ;  0.3573 ; 1.0000 ;    0.9053 ;   0.3275 ;  2.0000 ;  0.0755 ;  0.9179 ; 0.5000 ;    0.0823 ;   0.0000 ;  0.8650 ;  0.3275 ;  0.3868 ; 0.7000 ;    0.8467 ;   0.0079 ;  0.9720 ;  0.5782 ;  1.1609 ; 0.8000 ;    0.4980 ;   0.7620 ;  0.9220 ;  0.2812 ;  0.9477 ; 1.5000 ;    0.2967 ;   0.0000 ;  1.5180 ;  0.7699 ;  0.8540 ; 1.0000 ;    0.9015 ;   0.3645 ;  0.8400 ;  0.1458 ;  1.8098 ; 1.5000 ;    0.0806 ;   0.2315 ;  1.1870 ;  0.2187 ;  0.6949 ; 0.6000 ;    0.3148 ;   0.1483 ;  0.4210 
  26.9000 ;  0.3152 ;  0.3327 ; 1.0000 ;    0.9473 ;   0.3182 ;  2.0000 ;  0.0398 ;  0.9358 ; 0.5000 ;    0.0425 ;   0.0072 ;  0.8620 ;  0.3254 ;  0.4466 ; 0.7000 ;    0.7287 ;   0.0149 ;  0.9960 ;  0.5691 ;  0.9660 ; 0.8000 ;    0.5891 ;   0.5224 ;  0.8910 ;  0.0976 ;  1.2500 ; 1.5000 ;    0.0781 ;   0.0305 ;  1.5290 ;  0.5679 ;  0.5900 ; 1.0000 ;    0.9624 ;   0.1951 ;  0.8600 ;  0.0781 ;  1.8210 ; 1.5000 ;    0.0429 ;   0.3084 ;  1.1810 ;  0.1171 ;  1.0954 ; 0.6000 ;    0.1069 ;   0.2498 ;  0.4430 
  27.0300 ;  0.2729 ;  0.2727 ; 1.0000 ;    1.0008 ;   0.2720 ;  2.0000 ;  0.0037 ;  0.8616 ; 0.5000 ;    0.0043 ;   0.2493 ;  0.8250 ;  0.5213 ;  0.8546 ; 0.7000 ;    0.6099 ;   0.2378 ;  1.0370 ;  0.1843 ;  0.4422 ; 0.8000 ;    0.4168 ;   0.0225 ;  0.8680 ;  0.2303 ;  1.2723 ; 1.5000 ;    0.1810 ;   1.6405 ;  1.4830 ;  1.9008 ;  1.4264 ; 1.0000 ;    1.3326 ;   0.3798 ;  0.9220 ;  0.1519 ;  0.6308 ; 1.5000 ;    0.2408 ;   0.1687 ;  1.2250 ;  0.2279 ;  1.5737 ; 0.6000 ;    0.1448 ;   0.6543 ;  0.4090 
  27.1400 ;  0.2231 ;  0.2509 ; 1.0000 ;    0.8894 ;   0.2186 ;  2.0000 ;  0.0755 ;  0.6771 ; 0.5000 ;    0.1116 ;   0.8569 ;  0.7200 ;  1.0755 ;  1.1132 ; 0.7000 ;    0.9661 ;   1.7007 ;  0.9220 ;  0.0052 ;  0.7311 ; 0.8000 ;    0.0071 ;   0.1349 ;  0.9200 ;  0.6626 ;  0.5432 ; 1.5000 ;    1.2197 ;   0.0633 ;  1.4560 ;  1.8989 ;  1.3960 ; 1.0000 ;    1.3603 ;   2.0090 ;  0.8460 ;  0.8036 ;  1.7706 ; 1.5000 ;    0.4539 ;   0.3049 ;  1.1900 ;  1.2054 ;  0.9480 ; 0.6000 ;    1.2716 ;   0.6835 ;  0.4380 
  27.1500 ;  0.2182 ;  0.2503 ; 1.0000 ;    0.8715 ;   0.2134 ;  2.0000 ;  0.0859 ;  0.6577 ; 0.5000 ;    0.1306 ;   0.8371 ;  0.7090 ;  1.0505 ;  1.1204 ; 0.7000 ;    0.9377 ;   1.2183 ;  0.9070 ;  0.0143 ;  0.7840 ; 0.8000 ;    0.0182 ;   0.1447 ;  0.9230 ;  0.6667 ;  0.5170 ; 1.5000 ;    1.2894 ;   0.0602 ;  1.4610 ;  1.4232 ;  1.2988 ; 1.0000 ;    1.0958 ;   1.5069 ;  0.8390 ;  0.6028 ;  1.8335 ; 1.5000 ;    0.3288 ;   0.3203 ;  1.1860 ;  0.9042 ;  1.0954 ; 0.6000 ;    0.8254 ;   0.7898 ;  0.4430 
  27.1800 ;  0.2030 ;  0.2502 ; 1.0000 ;    0.8114 ;   0.1975 ;  2.0000 ;  0.1196 ;  0.5989 ; 0.5000 ;    0.1998 ;   0.7041 ;  0.6810 ;  0.9017 ;  1.1220 ; 0.7000 ;    0.8036 ;   0.7226 ;  0.8750 ;  0.0669 ;  0.9480 ; 0.8000 ;    0.0706 ;   0.2205 ;  0.9320 ;  0.6303 ;  0.5109 ; 1.5000 ;    1.2337 ;   0.0247 ;  1.4780 ;  0.9679 ;  0.9851 ; 1.0000 ;    0.9825 ;   0.8852 ;  0.8370 ;  0.3541 ;  1.8483 ; 1.5000 ;    0.1916 ;   0.5153 ;  1.1810 ;  0.5311 ;  1.6011 ; 0.6000 ;    0.3317 ;   1.5436 ;  0.4530 
  27.4500 ;  0.0687 ;  0.3427 ; 1.0000 ;    0.2005 ;   0.0634 ;  2.0000 ;  0.4065 ;  0.3193 ; 0.5000 ;    1.2729 ;   0.1085 ;  0.7390 ;  0.1719 ;  0.4159 ; 0.7000 ;    0.4134 ;   0.1519 ;  0.9220 ;  0.4631 ;  0.6971 ; 0.8000 ;    0.6644 ;   0.0181 ;  0.8520 ;  0.3333 ;  1.1294 ; 1.5000 ;    0.2951 ;   1.1335 ;  1.4560 ;  1.3035 ;  1.5801 ; 1.0000 ;    0.8250 ;   1.7904 ;  0.8800 ;  0.7162 ;  1.8741 ; 1.5000 ;    0.3821 ;   0.2746 ;  1.1820 ;  1.0743 ;  1.8859 ; 0.6000 ;    0.5696 ;   0.1616 ;  0.4560 
  27.5000 ;  0.0488 ;  0.3750 ; 1.0000 ;    0.1302 ;   0.0444 ;  2.0000 ;  0.4167 ;  0.3544 ; 0.5000 ;    1.1758 ;   0.1027 ;  0.7660 ;  0.1471 ;  0.3750 ; 0.7000 ;    0.3922 ;   0.1419 ;  0.9540 ;  0.2917 ;  0.4961 ; 0.8000 ;    0.5879 ;   0.0090 ;  0.8560 ;  0.5690 ;  0.7500 ; 1.5000 ;    0.7587 ;   0.1683 ;  1.4400 ;  0.3192 ;  1.1250 ; 1.0000 ;    0.2838 ;   0.7763 ;  0.8350 ;  0.3105 ;  1.5625 ; 1.5000 ;    0.1987 ;   0.3730 ;  1.1830 ;  0.4658 ;  1.9704 ; 0.6000 ;    0.2364 ;   0.6860 ;  0.4450 
  27.7800 ;  0.0007 ;  0.5871 ; 1.0000 ;    0.0013 ;   0.0013 ;  1.9990 ;  0.1693 ;  0.8292 ; 0.5000 ;    0.2042 ;   0.0228 ;  0.8610 ;  0.0241 ;  1.0786 ; 0.7000 ;    0.0223 ;   0.9686 ;  0.9710 ;  0.3990 ;  1.3078 ; 0.8000 ;    0.3051 ;   0.5887 ;  0.9420 ;  0.0363 ;  1.4891 ; 1.5000 ;    0.0244 ;   0.5455 ;  1.5240 ;  2.1028 ;  1.5999 ; 1.0000 ;    1.3143 ;   1.5398 ;  0.8860 ;  0.6159 ;  1.6279 ; 1.5000 ;    0.3784 ;   0.1276 ;  1.1820 ;  0.9239 ;  1.5737 ; 0.6000 ;    0.5871 ;   0.4681 ;  0.4090 
  27.8100 ;  0.0030 ;  0.6088 ; 1.0000 ;    0.0048 ;   0.0040 ;  1.9990 ;  0.1316 ;  0.8699 ; 0.5000 ;    0.1513 ;   0.0095 ;  0.8630 ;  0.0135 ;  1.1160 ; 0.7000 ;    0.0121 ;   0.8132 ;  0.9170 ;  0.4913 ;  1.3009 ; 0.8000 ;    0.3777 ;   0.7088 ;  0.9380 ;  0.1374 ;  1.3886 ; 1.5000 ;    0.0990 ;   1.2218 ;  1.5070 ;  2.7438 ;  1.3645 ; 1.0000 ;    2.0108 ;   0.8315 ;  0.8430 ;  0.3326 ;  1.2435 ; 1.5000 ;    0.2675 ;   0.1676 ;  1.1890 ;  0.4989 ;  1.0693 ; 0.6000 ;    0.4666 ;   0.1625 ;  0.3980 
  27.8400 ;  0.0066 ;  0.6295 ; 1.0000 ;    0.0105 ;   0.0081 ;  1.9990 ;  0.0967 ;  0.9019 ; 0.5000 ;    0.1072 ;   0.0016 ;  0.8650 ;  0.0097 ;  1.1243 ; 0.7000 ;    0.0086 ;   0.6615 ;  0.8810 ;  0.5556 ;  1.2343 ; 0.8000 ;    0.4501 ;   0.7522 ;  0.9310 ;  0.2812 ;  1.2034 ; 1.5000 ;    0.2337 ;   1.4846 ;  1.4690 ;  2.8983 ;  1.0545 ; 1.0000 ;    2.7485 ;   1.1809 ;  0.8360 ;  0.4724 ;  0.8618 ; 1.5000 ;    0.5481 ;   0.1882 ;  1.2000 ;  0.7085 ;  0.7306 ; 0.6000 ;    0.9698 ;   0.1864 ;  0.4100 
